Contributors,Dependencies,Dependent packages,Dependent repositories,First release,Forks,Latest release,Repository size,Stars,Total releases,Watchers,homepage,name,pkg_link,repo_link
3,1,1,5,"Sep 11, 2012",5,"Aug 20, 2013",20.5 MB,15,12,8,http://github.com/leandog/brazenhead,brazenhead,https://rubygems.org/gems/brazenhead/versions/0.4.8,https://github.com/leandog/brazenhead
1,2,0,0,"Aug 28, 2017",8,"Aug 28, 2017",12.4 MB,15,1,0,https://github.com/cliffano/swaggy-jenkins,swaggy_jenkins,https://rubygems.org/gems/swaggy_jenkins/versions/0.0.1,https://github.com/cliffano/swaggy-jenkins
2,0,2,98,"Mar 12, 2010",5,"Jun  3, 2010",130 KB,15,4,1,http://github.com/headius/weakling,weakling,https://rubygems.org/gems/weakling/versions/0.0.4,https://github.com/headius/weakling
2,0,0,0,"Mar  7, 2015",4,"Mar  8, 2015",224 KB,15,2,2,https://github.com/takumakanari/embulk-plugin-input-http,embulk-plugin-input-http,https://github.com/takumakanari/embulk-input-http,https://github.com/takumakanari/embulk-plugin-input-http
2,0,0,0,"Mar  8, 2015",4,"Aug  5, 2019",224 KB,15,20,2,https://github.com/takumakanari/embulk-input-http,embulk-input-http,https://rubygems.org/gems/embulk-input-http/versions/0.22.0,https://github.com/takumakanari/embulk-input-http
3,0,0,0,"Sep  6, 2017",3,"Sep  6, 2017",330 KB,13,1,6,https://github.com/embulk/embulk-executor-mapreduce,embulk-executor-mapreduce_2_6,https://rubygems.org/gems/embulk-executor-mapreduce_2_6/versions/0.4.0,https://github.com/embulk/embulk-executor-mapreduce
3,0,0,0,"Apr  8, 2015",3,"Jun 28, 2017",330 KB,13,16,6,https://github.com/embulk/embulk-executor-mapreduce,embulk-executor-mapreduce,https://rubygems.org/gems/embulk-executor-mapreduce/versions/0.3.0,https://github.com/embulk/embulk-executor-mapreduce
3,0,0,0,"Sep  6, 2017",3,"Sep  6, 2017",330 KB,13,1,6,https://github.com/embulk/embulk-executor-mapreduce,embulk-executor-mapreduce_2_7,https://rubygems.org/gems/embulk-executor-mapreduce_2_7/versions/0.4.0,https://github.com/embulk/embulk-executor-mapreduce
17,1,0,0,"Aug 17, 2015",18,"Aug 28, 2015",2.51 MB,12,2,16,https://github.com/asposebarcode/Aspose_Barcode_Java/tree/master/Plugins/Aspose_Barcode_Java_for_Ruby,asposebarcodejava,https://github.com/asposebarcode/Aspose_Barcode_Java,https://github.com/asposebarcode/Aspose_Barcode_Java/tree/master/Plugins/Aspose_Barcode_Java_for_Ruby
2,0,0,0,"Sep 30, 2016",17,"Sep 30, 2016",130 KB,12,1,5,https://github.com/apakulov/kafka-graphite,kafka-graphite-clients-jars,https://rubygems.org/gems/kafka-graphite-clients-jars/versions/0.4.1,https://github.com/apakulov/kafka-graphite
3,0,0,0,"Mar 17, 2017",4,"Feb  5, 2020",127 KB,12,6,5,https://github.com/muga/embulk-filter-calcite,embulk-filter-calcite,https://rubygems.org/gems/embulk-filter-calcite/versions/0.3.0,https://github.com/muga/embulk-filter-calcite
1,0,1,0,"Jan 19, 2013",3,"Apr 30, 2013",27.8 MB,11,5,4,http://github.com/mkolisnyk/Sirius,sirius-client-core,https://rubygems.org/gems/sirius-client-core/versions/2013.4.30.0,https://github.com/mkolisnyk/Sirius
1,0,0,23,"Sep  9, 2013",4,"Jan 19, 2014",7.08 MB,11,4,8,http://documentcloud.github.io/pdftailor,pdftailor,https://rubygems.org/gems/pdftailor/versions/0.0.5,https://github.com/documentcloud/pdftailor
2,0,1,0,"Aug  2, 2012",2,"Dec  9, 2013",132 KB,11,6,6,https://github.com/mailru/sumbur-ruby,sumbur,https://rubygems.org/gems/sumbur/versions/0.1.2.2,https://github.com/mailru/sumbur-ruby
1,3,0,0,"Jan  6, 2013",3,"Apr 30, 2013",27.8 MB,11,7,4,http://github.com/mkolisnyk/Sirius,sirius-client,https://rubygems.org/gems/sirius-client/versions/2013.4.30.0,https://github.com/mkolisnyk/Sirius
1,0,1,0,"Jan 19, 2013",3,"Apr 30, 2013",27.8 MB,11,5,4,http://github.com/mkolisnyk/Sirius,sirius-client-win32,https://rubygems.org/gems/sirius-client-win32/versions/2013.4.30.0,https://github.com/mkolisnyk/Sirius
1,0,1,0,"Apr  1, 2013",3,"Apr 30, 2013",27.8 MB,11,2,4,http://github.com/mkolisnyk/Sirius,sirius-client-web,https://rubygems.org/gems/sirius-client-web/versions/2013.4.30.0,https://github.com/mkolisnyk/Sirius
6,0,0,0,"Mar  1, 2015",4,"Jan 13, 2020",281 KB,10,26,10,https://github.com/embulk/embulk-input-gcs,embulk-input-gcs,https://rubygems.org/gems/embulk-input-gcs/versions/0.3.2,https://github.com/embulk/embulk-input-gcs
3,1,0,60,"Feb 20, 2012",5,"Mar 17, 2014",599 KB,10,15,3,http://github.com/tobsch/jgeoip,jgeoip,https://rubygems.org/gems/jgeoip/versions/0.2.5,https://github.com/tobsch/jgeoip
4,0,0,0,"Sep  6, 2015",6,"Dec 14, 2018",189 KB,10,13,4,https://github.com/hakobera/embulk-input-mongodb,embulk-input-mongodb,https://rubygems.org/gems/embulk-input-mongodb/versions/0.7.0,https://github.com/hakobera/embulk-input-mongodb
1,0,0,0,"Sep 14, 2013",1,"Sep 28, 2013",3.52 MB,9,2,1,https://github.com/nLight/jruby-http-kit,jruby-http-kit,https://rubygems.org/gems/jruby-http-kit/versions/0.0.2,https://github.com/nLight/jruby-http-kit
2,0,0,0,"Dec 20, 2011",6,"Dec 20, 2011",143 KB,9,1,2,http://github.com/headius/jruby-spymemcached,jruby-spymemcached,https://rubygems.org/gems/jruby-spymemcached/versions/0.0.1,https://github.com/headius/jruby-spymemcached
3,0,0,0,"Oct 14, 2015",6,"May  1, 2019",202 KB,9,14,3,https://github.com/civitaspo/embulk-filter-expand_json,embulk-filter-expand_json,https://rubygems.org/gems/embulk-filter-expand_json/versions/0.3.0,https://github.com/civitaspo/embulk-filter-expand_json
7,2,0,0,"Dec  6, 2019",6,"Jan  8, 2020",963 KB,9,2,4,https://github.com/saucelabs/simple_sauce,simple_sauce,https://rubygems.org/gems/simple_sauce/versions/1.0.0.pre.alpha,https://github.com/saucelabs/simple_sauce
9,0,0,0,"Jun 22, 2015",10,about 2 months ago,466 KB,9,36,77,https://github.com/treasure-data/embulk-output-td,embulk-output-td,https://rubygems.org/gems/embulk-output-td/versions/0.6.0,https://github.com/treasure-data/embulk-output-td
1,0,0,0,"Oct 12, 2015",2,"Feb 11, 2017",181 KB,8,8,1,https://github.com/hishidama/embulk-parser-poi_excel,embulk-parser-poi_excel,https://rubygems.org/gems/embulk-parser-poi_excel/versions/0.1.7,https://github.com/hishidama/embulk-parser-poi_excel
17,1,0,0,"Aug 26, 2015",15,"Aug 28, 2015",29.5 MB,9,2,16,https://github.com/asposeemail/Aspose_Email_Java/tree/master/Plugins/Aspose_Email_Java_for_Ruby,asposeemailjava,https://github.com/asposeemail/Aspose_Email_Java,https://github.com/asposeemail/Aspose_Email_Java/tree/master/Plugins/Aspose_Email_Java_for_Ruby
3,0,0,0,"Oct  1, 2015",4,"Nov 20, 2015",101 KB,8,3,1,https://github.com/jami-i/embulk-parser-apache-custom-log,embulk-parser-apache-custom-log,https://rubygems.org/gems/embulk-parser-apache-custom-log/versions/0.4.0,https://github.com/jami-i/embulk-parser-apache-custom-log
17,1,0,0,"Aug  4, 2015",18,"Aug 28, 2015",36.2 MB,8,2,17,https://github.com/asposeslides/Aspose_Slides_Java/tree/master/Plugins/Aspose_Slides_Java_for_Ruby,asposeslidesjava,https://github.com/asposeslides/Aspose_Slides_Java,https://github.com/asposeslides/Aspose_Slides_Java/tree/master/Plugins/Aspose_Slides_Java_for_Ruby
1,0,0,1,"Dec 15, 2015",2,"Feb  6, 2016",101 KB,8,2,3,https://github.com/arielnetworks/embulk-parser-grok,embulk-parser-grok,https://rubygems.org/gems/embulk-parser-grok/versions/0.1.7,https://github.com/arielnetworks/embulk-parser-grok
5,1,0,0,"Mar  6, 2012",5,"Mar  6, 2012",270 KB,8,2,3,https://github.com/simonharrer/textools,textools,https://rubygems.org/gems/textools/versions/0.0.2,https://github.com/simonharrer/textools
4,0,0,0,"Aug 10, 2014",2,"Aug 10, 2014",91.1 MB,7,2,2,http://github.com/wdevauld/ib-ruby/tree/master,wdevauld-ib-ruby,https://rubygems.org/gems/wdevauld-ib-ruby/versions/0.2,https://github.com/wdevauld/ib-ruby
5,0,0,0,"Mar 15, 2015",12,"Feb  7, 2018",115 KB,7,8,3,https://github.com/llibra/embulk-output-s3,embulk-output-s3,https://rubygems.org/gems/embulk-output-s3/versions/1.5.0,https://github.com/llibra/embulk-output-s3
1,0,0,0,"Apr 27, 2016",4,"Jan 16, 2019",107 KB,7,9,2,https://github.com/sonots/embulk-filter-typecast,embulk-filter-typecast,https://rubygems.org/gems/embulk-filter-typecast/versions/0.2.2,https://github.com/sonots/embulk-filter-typecast
3,0,0,40,"Dec 29, 2012",5,"Jan 24, 2013",532 KB,7,3,4,https://github.com/avsej/gson.rb,gson,https://rubygems.org/gems/gson/versions/0.6.1,https://github.com/avsej/gson.rb
4,0,0,0,"Mar 15, 2015",3,"Apr 22, 2019",222 KB,7,9,5,https://github.com/hakobera/embulk-output-gcs,embulk-output-gcs,https://rubygems.org/gems/embulk-output-gcs/versions/0.4.4,https://github.com/hakobera/embulk-output-gcs
4,0,0,0,"Mar  2, 2016",1,about 1 month ago,138 KB,6,4,10,https://github.com/embulk/embulk-filter-encrypt,embulk-filter-encrypt,https://rubygems.org/gems/embulk-filter-encrypt/versions/0.2.2,https://github.com/embulk/embulk-filter-encrypt
2,0,0,16,"May  1, 2013",3,"Nov 21, 2017",13.7 KB,6,2,1,https://github.com/caius/jruby-stemmer,jruby-stemmer,https://rubygems.org/gems/jruby-stemmer/versions/0.0.2,https://github.com/caius/jruby-stemmer
2,0,0,0,"Mar 15, 2014",3,"Jun 10, 2014",461 KB,6,4,229,https://github.com/airbnb/collapstring,collapstring,https://rubygems.org/gems/collapstring/versions/0.2.0,https://github.com/airbnb/collapstring
2,0,0,0,"Sep 25, 2015",3,"Jan 21, 2016",5.76 MB,6,3,1,https://github.com/kataring/embulk-output-google_spreadsheets,embulk-output-google_spreadsheets,https://rubygems.org/gems/embulk-output-google_spreadsheets/versions/0.2.0,https://github.com/kataring/embulk-output-google_spreadsheets
1,0,0,0,"Apr  3, 2012",1,"Apr  3, 2012",1.61 MB,6,1,1,https://github.com/hamajyotan/librepdf,librepdf,https://rubygems.org/gems/librepdf/versions/0.0.2,https://github.com/hamajyotan/librepdf
1,0,8,9,"Feb  7, 2009",0,"Mar 20, 2011",172 KB,6,10,2,http://github.com/mkristian/slf4r,slf4r,https://rubygems.org/gems/slf4r/versions/0.4.2,https://github.com/mkristian/slf4r
0,1,0,0,"Feb 18, 2020",2,"Feb 18, 2020",313 KB,6,1,1,https://github.com/adobe/graphql-java-generator,graphql_java_gen_adobe,https://rubygems.org/gems/graphql_java_gen_adobe/versions/0.0.1,https://github.com/adobe/graphql-java-generator
4,2,1,15,"Feb 27, 2013",4,"Jun 22, 2014",3.32 MB,6,3,4,https://github.com/krypt/krypt-core-java,krypt-core,https://rubygems.org/gems/krypt-core/versions/0.0.2,https://github.com/krypt/krypt-core-java
11,0,0,0,"Jul  6, 2015",9,"Dec  6, 2019",518 KB,6,52,77,https://github.com/treasure-data/embulk-input-marketo,embulk-input-marketo,https://rubygems.org/gems/embulk-input-marketo/versions/0.6.17,https://github.com/treasure-data/embulk-input-marketo
1,0,2,1,"Jul 22, 2015",0,"May 10, 2016",237 KB,5,3,1,http://github.com/rbotafogo/critbit/wiki,critbit,https://rubygems.org/gems/critbit/versions/0.5.2,https://github.com/rbotafogo/critbit
2,0,0,0,"Apr 26, 2016",6,"Feb 19, 2019",201 KB,5,19,3,https://github.com/sonots/embulk-filter-timestamp_format,embulk-filter-timestamp_format,https://rubygems.org/gems/embulk-filter-timestamp_format/versions/0.3.3,https://github.com/sonots/embulk-filter-timestamp_format
3,0,0,0,"Feb 18, 2015",3,"Jan 14, 2016",69.3 KB,5,5,6,https://github.com/embulk/embulk-input-command,embulk-input-command,https://rubygems.org/gems/embulk-input-command/versions/0.1.4,https://github.com/embulk/embulk-input-command
1,0,0,0,"Mar  4, 2016",0,"Mar  4, 2016",64.5 KB,5,1,4,https://github.com/mwed/embulk-filter-url_encode,embulk-filter-url_encode,https://rubygems.org/gems/embulk-filter-url_encode/versions/0.1.0,https://github.com/mwed/embulk-filter-url_encode
3,0,0,0,"Nov  2, 2018",6,"Aug 19, 2019",86.9 KB,5,3,1,https://github.com/mikoto2000/embulk-input-salesforce_bulk,embulk-input-salesforce_bulk,https://rubygems.org/gems/embulk-input-salesforce_bulk/versions/0.2.2,https://github.com/mikoto2000/embulk-input-salesforce_bulk
2,1,0,0,"Sep  3, 2019",0,"Dec  2, 2019",11.6 MB,5,18,2,https://github.com/cats-oss/fastlane-plugin-accessibility_test,fastlane-plugin-accessibility_test,https://rubygems.org/gems/fastlane-plugin-accessibility_test/versions/0.1.17,https://github.com/cats-oss/fastlane-plugin-accessibility_test
2,0,0,0,"Jan 24, 2010",2,"Feb  6, 2010",6.42 MB,5,24,2,http://github.com/,riskman,https://rubygems.org/gems/riskman/versions/0.0.23,http://github.com/lucamarrocco/riskman
1,0,0,2,"Nov 10, 2012",2,"Jul 23, 2013",380 KB,5,3,2,http://github.com/isaiah/rbtree-jruby,rbtree-jruby,https://rubygems.org/gems/rbtree-jruby/versions/0.2.1,https://github.com/isaiah/rbtree-jruby
2,0,0,0,"Sep 30, 2015",1,"Dec 15, 2016",112 KB,5,9,1,https://github.com/toyama0919/embulk-filter-kuromoji,embulk-filter-kuromoji,https://rubygems.org/gems/embulk-filter-kuromoji/versions/0.5.0,https://github.com/toyama0919/embulk-filter-kuromoji
8,0,0,0,"Nov 24, 2015",6,"Sep 30, 2019",266 KB,5,31,69,https://github.com/treasure-data/embulk-output-mailchimp,embulk-output-mailchimp,https://rubygems.org/gems/embulk-output-mailchimp/versions/0.3.31,https://github.com/treasure-data/embulk-output-mailchimp
5,0,0,0,"Apr 29, 2015",2,"Nov 18, 2019",265 KB,5,9,8,https://github.com/embulk/embulk-input-ftp,embulk-input-ftp,https://rubygems.org/gems/embulk-input-ftp/versions/0.2.1,https://github.com/embulk/embulk-input-ftp
8,0,0,0,"Jan 26, 2016",10,27 days ago,543 KB,5,32,80,https://github.com/treasure-data/embulk-input-zendesk,embulk-input-zendesk,https://rubygems.org/gems/embulk-input-zendesk/versions/0.3.8,https://github.com/treasure-data/embulk-input-zendesk
3,0,0,0,"Oct 27, 2015",2,"Nov  4, 2015",4.07 MB,5,4,4,http://github.com/necula01/bond,bond-testing-erik,https://rubygems.org/gems/bond-testing-erik/versions/0.1.4,https://github.com/necula01/bond
3,0,0,0,"Jul 17, 2015",6,"Aug 25, 2017",265 KB,5,15,1,https://github.com/sonots/embulk-filter-row,embulk-filter-row,https://rubygems.org/gems/embulk-filter-row/versions/0.5.1,https://github.com/sonots/embulk-filter-row
7,0,0,0,"Jul 23, 2015",8,"Jul 30, 2018",95.7 KB,5,8,15,https://github.com/lookout/fast-rsa-engine,fast-rsa-engine,https://rubygems.org/gems/fast-rsa-engine/versions/0.4.2,https://github.com/lookout/fast-rsa-engine
8,0,0,0,"Oct 21, 2019",10,"Feb 14, 2020",543 KB,5,6,80,https://github.com/treasure-data/embulk-input-zendesk,embulk-input-zendesk-all,https://rubygems.org/gems/embulk-input-zendesk-all/versions/0.4.3,https://github.com/treasure-data/embulk-input-zendesk
1,0,0,0,"Aug 10, 2013",3,"Aug 17, 2013",837 KB,5,4,2,http://github.com/claudemamo/jruby-cxf,jruby-cxf,https://rubygems.org/gems/jruby-cxf/versions/1.0.3,https://github.com/claudemamo/jruby-cxf
3,1,0,0,"Jan 29, 2016",2,"Feb 18, 2016",4.07 MB,5,3,4,http://github.com/necula01/bond,bond-spy,https://rubygems.org/gems/bond-spy/versions/0.2.1,https://github.com/necula01/bond
4,0,0,0,"May 13, 2016",4,"Jun 21, 2017",99.6 KB,5,5,2,https://github.com/sakama/embulk-output-dynamodb,embulk-output-dynamodb,https://rubygems.org/gems/embulk-output-dynamodb/versions/0.1.4,https://github.com/sakama/embulk-output-dynamodb
0,0,0,0,"Feb 20, 2010",0,"Feb 20, 2010",20.5 MB,4,4,1,http://github.com/cscotta/miso,miso-java,https://rubygems.org/gems/miso-java/versions/0.1.5,https://github.com/cscotta/miso
5,5,2,10,"May 15, 2014",4,"Jul  6, 2014",33.6 MB,4,12,2,https://github.com/rsense/rsense-core,rsense-core,https://rubygems.org/gems/rsense-core/versions/0.6.6,https://github.com/rsense/rsense-core
1,0,0,0,"Dec  8, 2015",2,"Aug  3, 2017",124 KB,4,4,1,https://github.com/civitaspo/embulk-filter-distinct,embulk-filter-distinct,https://rubygems.org/gems/embulk-filter-distinct/versions/0.0.4,https://github.com/civitaspo/embulk-filter-distinct
1,0,0,0,"Oct  1, 2015",0,"Jun 14, 2016",91.8 KB,4,4,1,https://github.com/toyama0919/embulk-filter-icu4j,embulk-filter-icu4j,https://rubygems.org/gems/embulk-filter-icu4j/versions/0.3.1,https://github.com/toyama0919/embulk-filter-icu4j
1,0,0,0,"Aug 11, 2014",2,"Aug 11, 2014",171 KB,4,1,1,http://wiki.github.com/aslakhellesoy/ansicolor,aslakhellesoy-ansicolor,https://rubygems.org/gems/aslakhellesoy-ansicolor/versions/1.0,https://github.com/wiki/aslakhellesoy
1,3,0,0,"May 24, 2009",0,"May 24, 2009",467 KB,4,1,2,http://github.com/pal/thistle,thistle,https://rubygems.org/gems/thistle/versions/0.0.1.3,https://github.com/pal/thistle
1,3,0,0,"Mar  8, 2012",0,"Apr 27, 2014",797 KB,4,9,1,http://remis-thoughts.blogspot.co.uk/2012/03/literate-programming-tool-this-is-last.html,literate_md,https://rubygems.org/gems/literate_md/versions/1.0.8,https://github.com/remis-thoughts/blog
1,1,0,0,"May 30, 2012",0,"Jun 26, 2012",14.6 MB,4,5,3,https://github.com/black-knight/Q-Cumberless-Testing,qcumberless,https://rubygems.org/gems/qcumberless/versions/0.0.5,https://github.com/black-knight/Q-Cumberless-Testing
3,0,0,0,"Jul 30, 2016",2,"Aug 30, 2019",97.7 KB,4,5,5,https://github.com/muga/embulk-input-td,embulk-input-td,https://rubygems.org/gems/embulk-input-td/versions/0.2.3,https://github.com/muga/embulk-input-td
1,0,0,7,"Oct 24, 2012",0,"Dec 14, 2012",207 KB,4,2,1,https://github.com/kawasima/axebomber,axebomber,https://rubygems.org/gems/axebomber/versions/0.1.2,https://github.com/kawasima/axebomber
2,0,0,0,"Jul 17, 2015",3,"Sep 22, 2016",252 KB,4,18,2,https://github.com/civitaspo/embulk-input-hdfs,embulk-input-hdfs,https://rubygems.org/gems/embulk-input-hdfs/versions/0.3.2,https://github.com/civitaspo/embulk-input-hdfs
3,0,0,0,"Dec  6, 2014",1,"May 16, 2017",37.1 KB,4,23,23,http://github.com/greenbits/binlog-server,binlog-server,https://rubygems.org/gems/binlog-server/versions/1.7.0,https://github.com/greenbits/binlog-server
3,0,0,0,"Jul  7, 2015",4,"Dec  7, 2019",263 KB,4,10,3,https://github.com/civitaspo/embulk-output-hdfs,embulk-output-hdfs,https://rubygems.org/gems/embulk-output-hdfs/versions/0.4.0.pre,https://github.com/civitaspo/embulk-output-hdfs
6,0,0,0,"May 28, 2015",8,about 1 month ago,342 KB,4,21,84,https://github.com/treasure-data/embulk-input-jira,embulk-input-jira,https://rubygems.org/gems/embulk-input-jira/versions/0.2.10,https://github.com/treasure-data/embulk-input-jira
1,3,0,0,"Aug 10, 2014",0,"Aug 10, 2014",467 KB,4,1,2,http://github.com/pal/thistle,pal-thistle,https://rubygems.org/gems/pal-thistle/versions/0.0.1.3,https://github.com/pal/thistle
1,0,0,0,"Oct 11, 2015",1,"Nov 22, 2015",67.4 KB,4,2,2,https://github.com/civitaspo/embulk-filter-join_file,embulk-filter-join_file,https://rubygems.org/gems/embulk-filter-join_file/versions/0.0.2,https://github.com/civitaspo/embulk-filter-join_file
2,0,0,0,"Jun 21, 2015",2,"Aug 26, 2018",1.45 MB,4,5,1,https://github.com/tzmfreedom/embulk-output-salesforce,embulk-output-salesforce,https://rubygems.org/gems/embulk-output-salesforce/versions/0.1.4,https://github.com/tzmfreedom/embulk-output-salesforce
1,0,0,0,"Jun  6, 2017",1,"Sep 26, 2019",1.66 MB,4,3,1,https://github.com/civitaspo/embulk-filter-copy,embulk-filter-copy,https://rubygems.org/gems/embulk-filter-copy/versions/0.1.0,https://github.com/civitaspo/embulk-filter-copy
6,0,0,0,"Oct 22, 2015",5,about 2 months ago,311 KB,4,24,8,https://github.com/embulk/embulk-output-sftp,embulk-output-sftp,https://rubygems.org/gems/embulk-output-sftp/versions/0.2.3,https://github.com/embulk/embulk-output-sftp
1,0,0,0,"Apr 21, 2013",1,"Apr 21, 2013",176 KB,3,1,3,https://github.com/neochuky/chipmunk_android/,chipmunk_android,https://github.com/neochuky/chipmunk_android,https://github.com/neochuky/chipmunk_android/
1,2,0,0,"Nov  2, 2008",0,"Mar 29, 2009",496 KB,3,3,1,http://github.com/shvets/scriptlandia-r,scriptlandia,https://rubygems.org/gems/scriptlandia/versions/0.7.3,https://github.com/shvets/scriptlandia-r
2,0,0,0,"Mar 19, 2013",6,"Nov  8, 2013",1.59 MB,3,5,2,http://github.com/nandosola/imageutils,imageutils,https://rubygems.org/gems/imageutils/versions/0.0.6,https://github.com/nandosola/imageutils
1,0,0,0,"Mar  2, 2015",1,"Feb 18, 2017",84 KB,3,6,2,https://github.com/hata/embulk-decoder-commons-compress,embulk-decoder-commons-compress,https://rubygems.org/gems/embulk-decoder-commons-compress/versions/0.4.1,https://github.com/hata/embulk-decoder-commons-compress
1,0,0,0,"Mar  2, 2015",1,"Feb 18, 2017",84 KB,3,6,2,https://github.com/hata/embulk-decoder-commons-compress,embulk-decoder-commons-compress,https://rubygems.org/gems/embulk-decoder-commons-compress/versions/0.4.1,https://github.com/hata/embulk-decoder-commons-compress
